"InstTerm","ADCGradTerm","ADCPersonID","ADCGradAcadProgram","GradProg","GradCert","CIPCode2010","InstCountry","InstState","InstShortName"
201602,2016SU,6977932,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6979304,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6975783,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6948008,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6998541,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6996091,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6921281,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6925532,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6920003,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6951399,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6951940,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6952100,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6950563,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6903896,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6235641,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6230794,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6230012,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6284560,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6284098,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6282134,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6280119,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6211794,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6217689,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6214312,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6214723,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6219408,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6212262,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6261994,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6267379,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6278744,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6271307,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6277078,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6272123,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6242294,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6245671,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6245755,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6293456,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6297203,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6297531,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6294106,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6299948,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6223654,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6228070,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6221860,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6221125,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6221903,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6226383,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6224583,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6252366,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6252113,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6252561,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6252027,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6255476,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6250061,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6203153,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6201898,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6206211,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6204636,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6209175,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6202237,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6200995,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6538605,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6536129,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6537350,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6537161,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6537562,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6532634,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6588307,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6588694,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6581614,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6587286,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6584997,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6589545,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6582877,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6580740,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6516574,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6519281,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6515914,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6515504,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6510751,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6510502,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6510012,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6566836,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6566186,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6567053,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6564175,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6564148,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6562807,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6562180,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6565226,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6560986,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6578368,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6578156,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6577199,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6574634,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6574411,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6574454,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6574214,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6579768,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6579058,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6575653,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6575607,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6570340,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6570427,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543128,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543923,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543219,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543295,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543226,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6543034,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6548362,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6548936,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6548024,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6541380,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6541460,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6541284,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6541597,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6546198,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6546076,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6544396,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6544634,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6549414,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6545193,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6540754,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6593319,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6598983,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6597467,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6594337,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6594697,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6599420,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6595145,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6523249,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6528029,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6526557,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6524031,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6522785,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6525513,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6553245,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6553039,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6558301,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6551074,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6556597,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6554785,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6554495,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6554548,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6559770,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6559795,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6559519,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6552462,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6555674,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6555927,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6555236,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6550981,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6503996,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6503254,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6501793,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6506298,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6507621,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6504356,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6504654,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6504013,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6509712,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6509758,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6502311,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6502193,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6502078,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6505255,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6500036,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6033545,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6038132,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6038953,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6031183,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6031019,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6036631,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6036740,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6034161,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6039885,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6032829,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6086635,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6087366,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6084166,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6084236,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6080191,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6080764,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6080989,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6061268,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6062068,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6065147,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6078085,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6077989,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6070375,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,6043824,A10100,A10100,,24.0101,US,NC,CPCC
201602,2016SU,1933691,A1010W,A1010W,,24.0101,US,NC,CPCC
201602,2016SU,6443737,A10200,A10200,,24.0101,US,NC,CPCC
201602,2016SU,6583760,A10200M,A10200,M,24.0101,US,NC,CPCC
201602,2016SU,6222378,A1020D,A1020D,,24.0101,US,NC,CPCC
201602,2016SU,6928744,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6921487,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6243973,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6247783,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6299616,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6295703,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6251190,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6575675,A10400B,A10400,B,24.0101,US,NC,CPCC
201602,2016SU,6593976,A10400,A10400,,24.0101,US,NC,CPCC
201602,2016SU,6505525,A10400B,A10400,B,24.0101,US,NC,CPCC
201602,2016SU,6080826,A10400B,A10400,B,24.0101,US,NC,CPCC
201602,2016SU,6026639,A10400C,A10400,C,24.0101,US,NC,CPCC
201602,2016SU,3304775,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,3537632,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,6408760,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,6990382,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,6202182,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,6037422,A25120,A25120,,52.0201,US,NC,CPCC
201602,2016SU,6999486,A2512C,A2512C,,52.1001,US,NC,CPCC
201602,2016SU,6250005,A2512C,A2512C,,52.1001,US,NC,CPCC
201602,2016SU,6765112,A25310,A25310,,51.0705,US,NC,CPCC
201602,2016SU,6257248,A25380,A25380,,22.0302,US,NC,CPCC
201602,2016SU,6207730,A25380,A25380,,22.0302,US,NC,CPCC
201602,2016SU,6509200,A25380,A25380,,22.0302,US,NC,CPCC
201602,2016SU,6977097,A25500,A25500,,11.0103,US,NC,CPCC
201602,2016SU,6282540,A25500,A25500,,11.0103,US,NC,CPCC
201602,2016SU,6249193,A25500,A25500,,11.0103,US,NC,CPCC
201602,2016SU,6208589,A25500,A25500,,11.0103,US,NC,CPCC
201602,2016SU,6017381,A25500,A25500,,11.0103,US,NC,CPCC
201602,2016SU,6709275,A30220,A30220,,50.0408,US,NC,CPCC
201602,2016SU,6598108,A30220,A30220,,50.0408,US,NC,CPCC
201602,2016SU,6591939,A40180,A40180,,15.0399,US,NC,CPCC
201602,2016SU,6200988,A45260,A45260,,51.0602,US,NC,CPCC
201602,2016SU,3978253,A45360,A45360,,51.0707,US,NC,CPCC
201602,2016SU,6591049,A45360,A45360,,51.0707,US,NC,CPCC
201602,2016SU,8936774,A45400,A45400,,51.0801,US,NC,CPCC
201602,2016SU,6482715,A45400,A45400,,51.0801,US,NC,CPCC
201602,2016SU,6460138,A50420,A50420,,48.0508,US,NC,CPCC
201602,2016SU,3192973,A55140,A55140,,12.0401,US,NC,CPCC
201602,2016SU,3744526,A55140,A55140,,12.0401,US,NC,CPCC
201602,2016SU,6498580,A55140,A55140,,12.0401,US,NC,CPCC
201602,2016SU,6068919,A55140,A55140,,12.0401,US,NC,CPCC
201602,2016SU,8032322,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6622146,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6947473,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6924205,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6235050,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6517340,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,6564985,A55150,A55150,,12.0503,US,NC,CPCC
201602,2016SU,8337937,A55220,A55220,,13.1210,US,NC,CPCC
201602,2016SU,1420235,A55220,A55220,,13.1210,US,NC,CPCC
201602,2016SU,6553667,A55220,A55220,,13.1210,US,NC,CPCC
201602,2016SU,6709946,A55240,A55240,,43.0201,US,NC,CPCC
201602,2016SU,6413098,A55240,A55240,,43.0201,US,NC,CPCC
201602,2016SU,6916387,A55240,A55240,,43.0201,US,NC,CPCC
201602,2016SU,6209945,A60160,A60160,,47.0604,US,NC,CPCC
201602,2016SU,6561050,A60160,A60160,,47.0604,US,NC,CPCC
201602,2016SU,6550344,A60160,A60160,,47.0604,US,NC,CPCC
201602,2016SU,6407473,A60460,A60460,,47.0613,US,NC,CPCC
201602,2016CE2,6208590,AHS,AHS,,00.0000,US,NC,CPCC
201602,2016CE2,6578330,AHS,AHS,,00.0000,US,NC,CPCC
201602,2016CE2,6037358,AHS,AHS,,00.0000,US,NC,CPCC
201602,2016CE2,6081207,AHS,AHS,,00.0000,US,NC,CPCC
201602,2016CE2,6042245,AHS,AHS,,00.0000,US,NC,CPCC
201602,2016SU,8491773,C2512010,C25120,10,52.0201,US,NC,CPCC
201602,2016SU,6374272,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201602,2016SU,6682154,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201602,2016SU,6990382,C2512011,C25120,11,52.0201,US,NC,CPCC
201602,2016SU,6990382,C25120C1,C25120,C1,52.0201,US,NC,CPCC
201602,2016SU,6270740,C2512010,C25120,10,52.0201,US,NC,CPCC
201602,2016SU,6018150,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201602,2016SU,6016163,C2512010,C25120,10,52.0201,US,NC,CPCC
201602,2016SU,8984876,C25370C5,C25370,C5,52.0204,US,NC,CPCC
201602,2016SU,6362135,C25500C3,C25500,C3,11.0103,US,NC,CPCC
201602,2016SU,6589707,C3018AC1,C3018A,C1,50.0409,US,NC,CPCC
201602,2016SU,6998956,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,6924636,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,6575382,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,6013270,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,6016652,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,6019111,C45220,C45220,,51.1002,US,NC,CPCC
201602,2016SU,3251463,C55220C2,C55220,C2,13.1210,US,NC,CPCC
201602,2016SU,8283624,C55220C2,C55220,C2,13.1210,US,NC,CPCC
201602,2016SU,6216021,C55240C2,C55240,C2,43.0201,US,NC,CPCC
201602,2016SU,6202736,C55290,C55290,,19.0706,US,NC,CPCC
201602,2016SU,6586379,C55450,C55450,,13.1202,US,NC,CPCC
201602,2016SU,1842865,D25370D2,D25370,D2,52.0204,US,NC,CPCC
201602,2016SU,6957407,D25380,D25380,,22.0302,US,NC,CPCC
201602,2016SU,6048455,D25380,D25380,,22.0302,US,NC,CPCC
201602,2016SU,6282540,D25500D4,D25500,D4,11.0103,US,NC,CPCC
201602,2016SU,6249193,D2550014,D25500,14,11.0103,US,NC,CPCC
201602,2016SU,6501807,D25500D6,D25500,D6,11.0103,US,NC,CPCC
201602,2016SU,8425345,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6440595,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6494559,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6954750,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6908276,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6267741,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6272204,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6252182,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6588732,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6514363,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6519026,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6512216,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6563559,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6566183,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6520613,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6558049,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6559877,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6559065,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6033169,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6030172,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,6013597,D45240,D45240,,51.0601,US,NC,CPCC
201602,2016SU,8238135,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6991055,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6287645,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6538225,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6570438,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6543133,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6543054,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6542865,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6529888,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6551253,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6066587,D45400,D45400,,51.0801,US,NC,CPCC
201602,2016SU,6420827,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6953480,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6217616,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6514448,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6510250,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6564011,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6578623,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6591833,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6526584,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6506135,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6505471,D45510,D45510,,51.1803,US,NC,CPCC
201602,2016SU,6038735,D45510,D45510,,51.1803,US,NC,CPCC
