"InstTerm","ADCGradTerm","ADCPersonID","ADCGradAcadProgram","GradProg","GradCert","CIPCode2010","InstCountry","InstState","InstShortName"
201601,2016SP,3530732,C4538AC1,C4538A,C1,51.1599,US,NC,CPCC
201601,2016SP,3530732,C4538AC2,C4538A,C2,51.1599,US,NC,CPCC
201601,2016SP,3580568,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,3515304,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,3566984,C55290,C55290,,19.0706,US,NC,CPCC
201601,2016SP,3565718,A15240,A15240,,01.0601,US,NC,CPCC
201601,2016SP,3565718,C15240C1,C15240,C1,01.0601,US,NC,CPCC
201601,2016SP,3560527,C55180C5,C55180,C5,43.0104,US,NC,CPCC
201601,2016SP,3524242,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,3525447,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,3031648,C25370C5,C25370,C5,52.0204,US,NC,CPCC
201601,2016SP,3012344,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,3012344,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,3071412,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,3072961,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,3044500,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,8360178,A50350,A50350,,41.0204,US,NC,CPCC
201601,2016CE1,8378218,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,8393827,C55290,C55290,,19.0706,US,NC,CPCC
201601,2016SP,8394629,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,8394704,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,8390331,C40100C1,C40100,C1,15.0101,US,NC,CPCC
201601,2016SP,8192122,C55290,C55290,,19.0706,US,NC,CPCC
201601,2016SP,8671833,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,8670501,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,8644919,A35130,A35130,,46.0302,US,NC,CPCC
201601,2016SP,8691240,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,8695877,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,8659798,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,8782214,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,8767931,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,8747470,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016CE1,8491248,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,8455842,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,8407383,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,8936774,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,8939586,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,8988514,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,8988514,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,8989481,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,8231287,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,8239305,A45340,A45340,,51.0904,US,NC,CPCC
201601,2016SP,8235095,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,8288066,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,8289907,C15240C1,C15240,C1,01.0601,US,NC,CPCC
201601,2016SP,8525180,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,8556196,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,8034852,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016CE1,8032962,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,8083013,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,8081944,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,1813179,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1819354,A45580,A45580,,51.0805,US,NC,CPCC
201601,2016SP,1894402,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,1131503,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,1187060,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,1187060,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016CE1,1189253,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016CE1,1161814,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,1179091,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,1100172,C25500C1,C25500,C1,52.1203,US,NC,CPCC
201601,2016SP,1100172,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1688134,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,1682555,A10200,A10200,,24.0101,US,NC,CPCC
201601,2016SP,1685148,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,1616293,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,1642821,C35100C1,C35100,C1,47.0201,US,NC,CPCC
201601,2016SP,1642821,C35100C2,C35100,C2,47.0201,US,NC,CPCC
201601,2016SP,1642821,C35100C4,C35100,C4,47.0201,US,NC,CPCC
201601,2016SP,1697439,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1652789,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1603057,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,1733311,D25500D6,D25500,D6,52.1203,US,NC,CPCC
201601,2016SP,1442779,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,1428151,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1427512,C25500C1,C25500,C1,52.1203,US,NC,CPCC
201601,2016SP,1427512,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,1424016,A55300,A55300,,16.1603,US,NC,CPCC
201601,2016SP,1425528,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,1451107,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,1456271,A60460,A60460,,47.0613,US,NC,CPCC
201601,2016SP,1452250,C55220C1,C55220,C1,13.1210,US,NC,CPCC
201601,2016SP,1452250,C55290,C55290,,19.0706,US,NC,CPCC
201601,2016SP,1948815,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,1562491,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,1575500,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,1037412,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,1015050,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,1066513,A40370,A40370,,15.0503,US,NC,CPCC
201601,2016SP,1070017,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,1043590,A45360,A45360,,51.0707,US,NC,CPCC
201601,2016SP,1006759,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,1002295,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6337318,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6385236,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6312209,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6315501,A40220,A40220,,11.0301,US,NC,CPCC
201601,2016SP,6367057,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6362389,C25500C7,C25500,C7,52.1203,US,NC,CPCC
201601,2016SP,6372845,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,6346526,A35190,A35190,,46.0401,US,NC,CPCC
201601,2016SP,6346073,A25110,A25110,,52.0909,US,NC,CPCC
201601,2016SP,6346073,D25110D1,D25110,D1,52.0909,US,NC,CPCC
201601,2016SP,6344130,C25120C1,C25120,C1,52.0201,US,NC,CPCC
201601,2016SP,6391694,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6391762,A45580,A45580,,51.0805,US,NC,CPCC
201601,2016SP,6396813,A2512D,A2512D,,52.1101,US,NC,CPCC
201601,2016SP,6399734,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6888149,A45580,A45580,,51.0805,US,NC,CPCC
201601,2016SP,6868846,A10300,A10300,,24.0199,US,NC,CPCC
201601,2016SP,6865250,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6865250,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6876932,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6879194,C2512011,C25120,11,52.0201,US,NC,CPCC
201601,2016SP,6879194,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6879718,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6870416,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6870054,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6841669,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6844557,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6821508,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6820814,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,6801521,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6801521,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6183869,A40140,A40140,,15.0201,US,NC,CPCC
201601,2016CE1,6189912,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6182956,C35100C1,C35100,C1,47.0201,US,NC,CPCC
201601,2016SP,6182956,C35100C2,C35100,C2,47.0201,US,NC,CPCC
201601,2016SP,6112050,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6112050,C25120C1,C25120,C1,52.0201,US,NC,CPCC
201601,2016SP,6112050,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6115242,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6165754,A30180,A30180,,50.0409,US,NC,CPCC
201601,2016SP,6173566,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6141250,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6146340,C55220C2,C55220,C2,13.1210,US,NC,CPCC
201601,2016CE1,6146208,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016CE1,6147974,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6190516,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6123228,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6128230,A45360,A45360,,51.0707,US,NC,CPCC
201601,2016SP,6121318,C55220C2,C55220,C2,13.1210,US,NC,CPCC
201601,2016SP,6157655,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6154798,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6159360,A45360,A45360,,51.0707,US,NC,CPCC
201601,2016SP,6633724,A40180,A40180,,15.0303,US,NC,CPCC
201601,2016CE1,6680846,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6660840,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6643181,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6693549,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6624945,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,6624584,C45380C3,C45380,C3,51.1599,US,NC,CPCC
201601,2016SP,6629174,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6713321,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6713864,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6713864,C55180C8,C55180,C8,43.0104,US,NC,CPCC
201601,2016SP,6711358,A40420,A40420,,15.1102,US,NC,CPCC
201601,2016SP,6711871,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6719886,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6763359,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,6761145,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6761145,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6761145,C4538EC4,C4538E,C4,51.1501,US,NC,CPCC
201601,2016SP,6761027,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6765307,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6748866,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6748866,C25120C4,C25120,C4,52.0201,US,NC,CPCC
201601,2016SP,6748866,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6748075,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6741934,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6791815,A40160,A40160,,15.1201,US,NC,CPCC
201601,2016SP,6796881,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6728189,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6728629,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6728043,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6757084,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6754605,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6707120,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6709471,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6705511,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6705511,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6700802,A35130,A35130,,46.0302,US,NC,CPCC
201601,2016SP,6430565,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6430565,D2550017,D25500,17,52.1203,US,NC,CPCC
201601,2016SP,6483782,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6483957,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6488357,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6488804,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6488262,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6489036,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6482734,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6482715,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6482515,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6480366,C25100C1,C25100,C1,52.0301,US,NC,CPCC
201601,2016SP,6480077,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6413716,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6418869,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6418928,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6411646,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6416635,A35190,A35190,,46.0401,US,NC,CPCC
201601,2016SP,6417491,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,6414275,C25370C5,C25370,C5,52.0204,US,NC,CPCC
201601,2016SP,6414595,A40320,A40320,,15.0805,US,NC,CPCC
201601,2016SP,6419159,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6419159,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6412114,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6463726,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016CE1,6468763,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016CE1,6466124,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6469776,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6469776,C45380C3,C45380,C3,51.1599,US,NC,CPCC
201601,2016SP,6462352,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6462852,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6462672,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6462543,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6465880,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6465880,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6465880,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6465880,C4538EC5,C4538E,C5,51.1501,US,NC,CPCC
201601,2016SP,6460105,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6460407,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6460960,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6476150,A40370,A40370,,15.0503,US,NC,CPCC
201601,2016SP,6477295,A60130,A60130,,47.0603,US,NC,CPCC
201601,2016SP,6477295,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6475683,C55450,C55450,,13.1202,US,NC,CPCC
201601,2016SP,6470919,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6441152,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6442469,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6442469,C55290,C55290,,19.0706,US,NC,CPCC
201601,2016SP,6442465,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6442003,A60240,A60240,,47.0605,US,NC,CPCC
201601,2016SP,6498044,A25150,A25150,,11.0802,US,NC,CPCC
201601,2016SP,6491100,A25340,A25340,,11.0901,US,NC,CPCC
201601,2016SP,6494506,A45360,A45360,,51.0707,US,NC,CPCC
201601,2016SP,6492340,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6492487,C25500C6,C25500,C6,52.1203,US,NC,CPCC
201601,2016SP,6495368,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6495936,D25380,D25380,,22.0302,US,NC,CPCC
201601,2016SP,6490220,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6428791,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6426282,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6426502,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6427176,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6451877,A35100,A35100,,47.0201,US,NC,CPCC
201601,2016SP,6456897,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6457212,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6457212,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6454758,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6454071,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6459301,A40160,A40160,,15.1201,US,NC,CPCC
201601,2016SP,6452164,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6452164,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6452123,C2512011,C25120,11,52.0201,US,NC,CPCC
201601,2016SP,6452123,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6452792,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6403840,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6403135,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6403539,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016CE1,6401060,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6401058,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016CE1,6406568,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6407984,C25500C6,C25500,C6,52.1203,US,NC,CPCC
201601,2016SP,6404535,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6409144,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6402991,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6400722,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6933119,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6938261,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6931009,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6936305,A2512D,A2512D,,52.1101,US,NC,CPCC
201601,2016SP,6936938,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6936221,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6936564,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6934641,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6935392,A25110,A25110,,52.0909,US,NC,CPCC
201601,2016SP,6935677,A55130,A55130,,12.0501,US,NC,CPCC
201601,2016SP,6935029,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6930483,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6981483,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,6986165,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6987095,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6987095,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6984277,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,6980982,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,6913983,A50210,A50210,,48.0503,US,NC,CPCC
201601,2016SP,6911955,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6916181,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6917191,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6917191,D2550010,D25500,10,52.1203,US,NC,CPCC
201601,2016SP,6917191,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6917765,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6914412,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6914578,A50210,A50210,,48.0503,US,NC,CPCC
201601,2016SP,6914578,C50210C1,C50210,C1,48.0503,US,NC,CPCC
201601,2016SP,6914578,C50210C5,C50210,C5,48.0503,US,NC,CPCC
201601,2016SP,6919244,C25370C5,C25370,C5,52.0204,US,NC,CPCC
201601,2016SP,6910386,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6910386,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6968625,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6968009,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6961117,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6966495,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6966204,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6967470,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,6967427,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016CE1,6967906,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6964953,A45580,A45580,,51.0805,US,NC,CPCC
201601,2016SP,6969155,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6969426,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6969955,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6969569,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6962302,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6962239,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6971883,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6971565,A45340,A45340,,51.0904,US,NC,CPCC
201601,2016SP,6976094,A30180,A30180,,50.0409,US,NC,CPCC
201601,2016SP,6974033,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6979431,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6979988,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6979548,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6972393,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6972823,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6972615,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6975114,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6975995,A45420,A45420,,51.1004,US,NC,CPCC
201601,2016SP,6943893,C25370C5,C25370,C5,52.0204,US,NC,CPCC
201601,2016SP,6943636,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6943909,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6948812,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6948043,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6941645,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,6941452,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6941599,A25110,A25110,,52.0909,US,NC,CPCC
201601,2016SP,6941028,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6946619,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6946279,C2512FC3,C2512F,C3,52.1401,US,NC,CPCC
201601,2016SP,6946279,C2512FC4,C2512F,C4,52.1401,US,NC,CPCC
201601,2016SP,6946279,C2512FC6,C2512F,C6,52.1401,US,NC,CPCC
201601,2016SP,6946523,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6947403,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6949303,C25370C4,C25370,C4,52.0204,US,NC,CPCC
201601,2016SP,6949973,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6940364,D25100D1,D25100,D1,52.0301,US,NC,CPCC
201601,2016SP,6993967,A35100,A35100,,47.0201,US,NC,CPCC
201601,2016SP,6993551,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6993551,C25500C7,C25500,C7,52.1203,US,NC,CPCC
201601,2016SP,6998670,D25500D4,D25500,D4,52.1203,US,NC,CPCC
201601,2016SP,6996891,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6996858,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6996726,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6996575,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6997218,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6994482,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6992058,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6995410,A10400C,A10400,C,24.0101,US,NC,CPCC
201601,2016SP,6923190,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6923190,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6921005,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6927191,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6927553,A30180,A30180,,50.0409,US,NC,CPCC
201601,2016SP,6924780,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6929314,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6929378,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6929847,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6929100,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6922424,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6922527,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6925140,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6925935,C2512010,C25120,10,52.0201,US,NC,CPCC
201601,2016SP,6920056,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6958934,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6951600,A45500,A45500,,51.0803,US,NC,CPCC
201601,2016SP,6951515,A10100,A10100,,24.0101,US,NC,CPCC
