"InstTerm","ADCGradTerm","ADCPersonID","ADCGradAcadProgram","GradProg","GradCert","CIPCode2010","InstCountry","InstState","InstShortName"
201503,2015FA,6978243,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6976199,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6979769,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6943543,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6941825,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6946373,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6998822,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6998418,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6996598,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6997949,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6994231,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6992037,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6927468,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6953560,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6951326,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6956122,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6959549,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6952712,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6904242,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6239450,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6235141,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6288758,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6281796,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6281245,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6284106,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6284900,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6289858,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6285102,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6213731,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6218802,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6218203,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6216584,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6214234,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6214232,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6215732,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6215744,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6215085,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6210269,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6263504,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6268684,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6278102,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6277725,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6279879,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6270652,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6243627,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6241360,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6241168,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6246829,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6247434,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6247454,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6247027,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6249573,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6242057,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6240115,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6240625,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6240454,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6240033,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6293760,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6293723,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6296883,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6296600,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6297358,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6297119,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6297634,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6297440,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6294966,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6299396,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6295420,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6228618,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6228674,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6226348,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6227072,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6229135,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6256778,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6256003,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6257055,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6259074,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6255859,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6255791,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6250533,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6208967,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6201706,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6201241,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6207969,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6202890,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6200032,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6538623,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6531140,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6531680,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6531487,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6537159,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6539337,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6539887,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6539089,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6532433,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6530085,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6588813,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6588182,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6587368,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6587751,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6587976,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6584614,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6584980,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6589861,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6589534,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6518586,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6511987,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6511262,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6514302,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6514417,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6519165,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6512491,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6515118,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6515968,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6515998,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6515572,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6510706,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6563548,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6568929,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6561869,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6561069,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6566146,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6566059,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6567792,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6564154,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6564616,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6569631,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6569771,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6569925,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6565212,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6573362,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6573032,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6571320,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6571866,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6571172,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6576314,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6574358,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6574104,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6579693,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6579414,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6572290,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6572012,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6575317,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6575693,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6575652,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6570595,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6543365,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6543106,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6543469,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6543518,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6541198,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6541588,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6541540,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6547681,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6547911,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6547297,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6547018,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6544500,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6549252,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6542108,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6545062,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6540263,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6593189,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6593237,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6593539,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6591672,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6591045,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6594924,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6590341,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6528234,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6526854,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6524352,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6524606,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6524221,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6553816,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6553428,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6558719,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6557780,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6559920,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6506739,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6506046,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6507386,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6507953,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6507547,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6504593,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6502005,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6500187,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6033297,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6038549,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6037410,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6039918,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6030089,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6083894,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6089883,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6080500,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6013628,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6011256,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6016867,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6019917,A10100,A10100,,24.0101,US,NC,CPCC
201503,2015FA,6902860,A1010B,A1010B,,24.0101,US,NC,CPCC
201503,2015FA,6297696,A10200,A10200,,24.0101,US,NC,CPCC
201503,2015FA,6510521,A10200,A10200,,24.0101,US,NC,CPCC
201503,2015FA,1894136,A10300,A10300,,24.0199,US,NC,CPCC
201503,2015FA,3223028,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6818101,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6643735,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6966319,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6964228,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6282443,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6213516,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6216209,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6210432,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6263689,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6274391,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6246586,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6290687,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6290709,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6200948,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6531366,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6537412,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6534177,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6530277,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6530247,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6581441,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6571895,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6571685,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6574871,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6579148,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6575925,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6575004,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6548159,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6544813,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6549395,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6599286,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6524596,A10400,A10400,,24.0101,US,NC,CPCC
201503,2015FA,6943228,A15240,A15240,,01.0601,US,NC,CPCC
201503,2015FA,6230398,A15240,A15240,,01.0601,US,NC,CPCC
201503,2015FA,6530366,A15240,A15240,,01.0601,US,NC,CPCC
201503,2015FA,6530856,A15240,A15240,,01.0601,US,NC,CPCC
201503,2015FA,6248936,A15420,A15420,,01.0607,US,NC,CPCC
201503,2015FA,6228567,A15420,A15420,,01.0607,US,NC,CPCC
201503,2015FA,6250611,A15420,A15420,,01.0607,US,NC,CPCC
201503,2015FA,6580952,A15420,A15420,,01.0607,US,NC,CPCC
201503,2015FA,1120282,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,1068150,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6999243,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6952910,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6906690,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6292157,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6589602,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6589605,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6540383,A25100,A25100,,52.0301,US,NC,CPCC
201503,2015FA,6976211,A25110,A25110,,52.0909,US,NC,CPCC
201503,2015FA,6203653,A25110,A25110,,52.0909,US,NC,CPCC
201503,2015FA,6512810,A25110,A25110,,52.0909,US,NC,CPCC
201503,2015FA,6571457,A25110,A25110,,52.0909,US,NC,CPCC
201503,2015FA,6571908,A25110,A25110,,52.0909,US,NC,CPCC
201503,2015FA,8588200,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,1110339,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6318339,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6157261,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6100778,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6933077,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6288548,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6285910,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6256716,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6539522,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6586919,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,6510485,A25120,A25120,,52.0201,US,NC,CPCC
201503,2015FA,3722129,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,3474439,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,8286389,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,6160082,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,6973325,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,6977730,A2512C,A2512C,,52.1001,US,NC,CPCC
201503,2015FA,6466759,A2512D,A2512D,,52.1101,US,NC,CPCC
201503,2015FA,6447760,A2512D,A2512D,,52.1101,US,NC,CPCC
201503,2015FA,6285220,A2512F,A2512F,,52.1401,US,NC,CPCC
201503,2015FA,6214589,A2512F,A2512F,,52.1401,US,NC,CPCC
201503,2015FA,6266717,A2512F,A2512F,,52.1401,US,NC,CPCC
201503,2015FA,6595303,A2512F,A2512F,,52.1401,US,NC,CPCC
201503,2015FA,8556196,A25260,A25260,,11.0103,US,NC,CPCC
201503,2015FA,1128464,A25260,A25260,,11.0103,US,NC,CPCC
201503,2015FA,3122395,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,8656902,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,1485185,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,1521346,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,6870592,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,6916476,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,6953547,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,6280157,A25310,A25310,,51.0705,US,NC,CPCC
201503,2015FA,6841009,A25370,A25370,,52.0204,US,NC,CPCC
201503,2015FA,6403878,A25370,A25370,,52.0204,US,NC,CPCC
201503,2015FA,6262217,A25370,A25370,,52.0204,US,NC,CPCC
201503,2015FA,6273011,A25370,A25370,,52.0204,US,NC,CPCC
201503,2015FA,6817984,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6985057,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6991669,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6959593,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6216025,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6260019,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6248355,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,6529730,A25380,A25380,,22.0302,US,NC,CPCC
201503,2015FA,3141391,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6499840,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6996711,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6239780,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6299684,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6530016,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6514143,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6573540,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,6038234,A25450,A25450,,50.0411,US,NC,CPCC
201503,2015FA,3471636,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,8641961,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6492645,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6243919,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6296025,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6295733,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6584350,A25500,A25500,,11.0103,US,NC,CPCC
201503,2015FA,6660361,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6713238,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6459158,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6974728,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6234117,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6214233,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6292486,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6588866,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6586537,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6514751,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6546561,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6549333,A30100,A30100,,50.0402,US,NC,CPCC
201503,2015FA,6978134,A30180,A30180,,50.0409,US,NC,CPCC
201503,2015FA,6295372,A30180,A30180,,50.0409,US,NC,CPCC
201503,2015FA,3437303,A30220,A30220,,50.0408,US,NC,CPCC
201503,2015FA,3231869,A35100,A35100,,47.0201,US,NC,CPCC
201503,2015FA,6299402,A35100,A35100,,47.0201,US,NC,CPCC
201503,2015FA,6147129,A35190,A35190,,46.0401,US,NC,CPCC
201503,2015FA,6282446,A35190,A35190,,46.0401,US,NC,CPCC
