1131824,,,,,,CP,,12,12
1132031,,,,,,CP,,,
1132194,,,,,,UN,,,
1132632,,,,,,CTP,,,
1132734,,,,,,OT,,12,16
1132927,,,,,,UN,,,
1134244,N,Y,N,N,N,UN,11,,
1134501,,,,,,UN,,,
1134809,,,,,,UN,,,
1135005,,,,,,UN,,12,16
1135029,,,,,,CP,,,
1136112,,,,,,UN,,,
1136887,,,,,,CP,,12,12
1136887,,,,,,CP,,12,12
1136918,,,,,,UN,,,
1137143,,,,,,UN,,,
1137241,,,,,,UN,,,
1137477,,,,,,GP,,,
1137522,,,,,,CP,,,
1138245,,,,,,UN,,,
1138319,,,,,,GP,,12,--
1138456,,,,,,CP,,12,12
1138506,,,,,,UN,,,
1138759,,,,,,NULL,,,
1139119,,,,,,CP,,17,16
1139236,N,N,N,N,N,UN,10,,
1139296,,,,,,UN,,,
1139659,,,,,,UN,,,
1139741,,,,,,UN,,,
1139743,,,,,,UN,,,
1139744,,,,,,UN,,,
1139788,,,,,,UN,,,
1139910,,,,,,CP,,,
1140068,,,,,,UN,,,
1140179,,,,,,UN,,12,13
1140266,,,,,,UN,,,
1140273,,,,,,UN,,,
1070293,N,N,N,N,N,NULL,,,
1070767,N,N,N,N,N,UN,,,
1071112,N,N,N,,N,CTP,,,
1072795,N,N,N,,N,NULL,,,
1073259,N,N,N,N,N,UN,11,,
1073322,N,N,N,Y,N,UN,12,,
1073443,N,N,N,,N,CP,,12,12
1073580,N,N,N,,N,TUP,,,
1075293,N,N,N,,N,UN,,,
1075763,N,N,N,Y,N,UN,--,10,12
1075773,N,N,N,,N,UN,,,
1076655,N,N,N,,N,UN,,,
1077661,N,N,N,,N,UN,,,
1077950,N,N,N,,N,UN,,,
1078878,N,Y,Y,,N,UN,--,,
1079137,N,N,N,,N,UN,,,
1079156,N,N,N,,N,UN,,,
1079305,N,N,N,,N,OT,,,
1080052,N,N,N,,N,UN,,,
1080479,N,N,N,N,N,NULL,,,
1080483,N,N,N,,N,OP,,,
1080971,N,N,N,Y,N,UN,12,,
1082088,N,N,N,,N,CP,,12,12
1082675,N,N,N,,N,GP,,,
1083082,Y,N,N,N,N,UN,,,
1083226,N,N,N,,N,VP,,,
1107720,N,N,N,N,N,UN,,,
1108808,N,N,N,N,N,UN,,,
1110390,N,N,N,N,N,UN,10,,
1111460,N,N,N,,N,NULL,,,
1111811,N,N,N,N,N,UN,,,
1111874,N,N,N,N,N,UN,,,
1111985,N,N,N,,N,GP,16,,
1112234,N,N,N,,N,GP,,,
1112450,N,N,N,,N,UN,,,
1112685,N,N,N,,N,UN,,,
1113212,,,,,,UN,,,
1113500,,,,,,TP,,,
1113501,,,,,,UN,,,
1113722,,,,,,GP,,,
1114204,,,,,,UN,,,
1156700,,,,,,VP,,,
1156720,,,,,,GP,,,
1156725,,,,,,UN,,,
1156754,,,,,,UN,,,
1156769,,,,,,UN,,,
1156774,,,,,,UN,,,
1156784,,,,,,UN,,,
1156850,,,,,,UN,,,
1156862,,,,,,CP,,,
1156966,,,,,,VP,,,
1156973,,,,,,UN,,,
1156998,,,,,,UN,,,
1157017,,,,,,UN,,,
1157072,,,,,,UN,,,
1157108,,,,,,VP,,,
1157109,,,,,,CP,,,
1157274,,,,,,UN,,,
1157285,,,,,,GP,,,
1157344,,,,,,UN,,,
1157346,,,,,,UN,,,
1157351,,,,,,UN,,,
1157352,,,,,,UN,,,
1157353,,,,,,UN,,,
1157369,,,,,,UN,,,
1157371,,,,,,UN,,,
1062551,N,N,N,Y,N,UN,12,,
1062635,N,N,N,N,N,UN,,,
1063609,N,N,N,,N,CAP,,,
1064251,N,N,N,,N,UN,,,
1064970,N,N,N,N,N,CP,,,
1065551,N,Y,N,Y,N,NULL,3,,
1065727,N,N,Y,Y,N,GP,9,12,12
1066235,N,N,N,,N,UN,,,
1066371,N,N,N,,N,UN,,,
1066831,N,Y,Y,Y,N,UN,11,,
1066990,N,N,N,N,N,UN,,,
1067224,N,N,N,,N,UN,,,
1067268,N,Y,N,,N,UN,,,
1067268,N,Y,N,,N,UN,,,
1068070,N,N,N,N,N,UN,,,
1068615,N,N,N,N,N,UN,,,
1068718,N,Y,N,Y,N,GP,12,12,15
1069316,N,N,N,N,N,UN,,,
1069394,N,N,N,,N,GP,,,
1098978,N,N,N,,N,GP,,,
1099356,N,N,N,Y,N,NULL,,,
1099422,N,N,N,,N,CP,,,
1100874,N,N,N,,N,GP,,,
1100881,N,N,N,Y,Y,UN,12,,
1102394,N,Y,N,Y,N,NULL,11,,
1102503,N,N,N,N,N,NULL,,,
1102797,N,N,N,,N,UN,,,
1102870,N,N,N,,N,CP,,12,15
1103101,N,N,N,N,N,OP,12,,
1103822,N,N,N,N,N,NULL,,,
1104228,N,N,N,N,N,GP,,,
1104319,N,N,N,Y,N,UN,,,
1104402,N,N,N,,N,CP,,,
1104968,N,N,N,,N,UN,,,
1105880,N,N,N,,N,UN,,,
1131564,,,,,,UN,,,
1132365,,,,,,CP,,,
1132506,N,N,N,N,N,UN,11,,
1132684,N,Y,N,N,N,UN,9,,
1132955,N,Y,N,N,N,UN,10,,
1133388,N,Y,N,N,N,UN,10,,
1133690,N,N,N,N,N,UN,9,,
1134163,,,,,,UN,,,
1135818,,,,,,UN,,,
1136424,N,Y,N,N,Y,NULL,12,,
1137195,,,,,,TP,,,
1137702,,,,,,GP,,12,12
1138247,,,,,,GP,,15,15
1138445,,,,,,UN,,,
1138630,,,,,,UN,,,
1138901,N,N,N,N,N,UN,11,,
1138901,N,N,N,N,N,UN,11,,
1139575,,,,,,UN,,,
1139736,N,Y,N,N,N,UN,10,12,15
1139775,,,,,,CTP,,,
1139906,,,,,,GP,,12,12
1140224,,,,,,UN,,,
1140268,,,,,,UN,,,
1069802,N,N,N,,N,GP,,9,15
1070006,N,N,N,,N,UN,,,
1070713,N,N,N,N,N,NULL,,,
1070826,N,N,N,,N,GP,,,
1071531,N,N,N,N,N,UN,11,,
1071645,N,N,N,,N,GP,,,
1071688,N,N,N,,N,UN,,,
1071803,N,N,N,,N,UN,,,
1071868,N,N,N,N,N,UN,,,
1072758,N,N,N,Y,N,GP,12,,
1072847,N,N,N,,N,UN,,,
1072867,N,N,N,,N,UN,,,
1073043,N,N,N,,N,NULL,,,
1073306,N,N,N,,N,CTP,,,
1076029,N,N,N,N,N,UN,,,
1076688,N,N,N,,N,UN,,,
1076835,N,N,N,,N,UN,,,
1076909,N,Y,N,,N,UN,,,
1077230,N,N,N,,N,UN,,,
1077693,N,Y,N,,N,NULL,,,
1077977,N,N,N,N,N,NULL,,,
1078836,N,N,N,,N,UN,,,
1078886,N,N,N,,N,UN,,,
1079311,N,N,N,N,N,UN,,,
1080328,N,N,N,,N,UN,,,
1081669,N,N,N,,N,UN,,,
1082265,N,N,N,,N,UN,12,12,11
1082265,N,N,N,,N,UN,12,12,11
1082575,N,N,N,,N,CTP,,12,15
1082610,N,N,N,,N,UN,,,
1083699,N,N,N,,N,CP,,,
1083993,N,N,N,,N,UN,,,
1106544,N,N,N,,N,CP,,,
1107230,N,N,N,N,N,VP,,,
1107484,N,N,N,N,N,UN,,,
1107553,N,N,N,,N,GP,,,
1108287,N,N,N,N,N,UN,,,
1108544,N,N,N,,N,UN,,,
1109321,N,Y,N,,N,UN,,,
1109905,N,N,N,,N,GP,12,,
1110448,N,N,N,,N,UN,,12,16
1110902,N,Y,N,,N,NULL,,,
1111453,N,Y,Y,,N,UN,,,
1112265,N,N,N,,N,GP,,,
1113334,N,Y,N,Y,N,UN,10,,
1113817,,,,,,CTP,,,
1156668,,,,,,GP,,12,--
1156686,,,,,,UN,,,
1156692,,,,,,UN,,,
1156694,,,,,,GP,,,
1156766,,,,,,UN,,,
1156782,,,,,,UN,,,
1156792,,,,,,GP,,,
1156801,,,,,,TP,,,
1156843,,,,,,VP,,,
1156866,,,,,,CTP,,,
1156881,,,,,,CP,,,
1156914,,,,,,CP,,,
1156950,,,,,,UN,,,
1156960,,,,,,CP,,,
1156969,,,,,,GP,,,
1156975,,,,,,UN,,,
1156979,,,,,,UN,,,
1156993,,,,,,UN,,,
1157002,,,,,,UN,,,
1157048,,,,,,UN,,,
1157068,,,,,,UN,,12,12
1157124,,,,,,CP,,,
1157220,,,,,,UN,,,
1157336,,,,,,CP,,,
1157374,,,,,,UN,,,
1157388,,,,,,UN,,,
1157389,,,,,,UN,,,
1157403,,,,,,UN,,,
1157415,,,,,,UN,,,
1157416,,,,,,UN,,,
1157417,,,,,,UN,,,
1157428,,,,,,UN,,,
1157429,,,,,,UN,,,
1157439,,,,,,UN,,,
1157440,,,,,,UN,,10,12
1157556,,,,,,UN,,,
1157628,N,Y,N,N,N,OP,12,,
1157673,,,,,,UN,,,
1157755,,,,,,UN,,,
1157879,,,,,,UN,,,
1157900,,,,,,UN,,,
1157901,,,,,,UN,,,
1157913,,,,,,UN,,,
1158070,N,N,N,N,N,NULL,8,,
1158085,,,,,,UN,,,
1158190,,,,,,UN,,,
1158246,,,,,,CP,,16,16
1158246,,,,,,CP,,16,16
1158276,,,,,,CP,,12,12
1158373,,,,,,UN,,15,15
1158400,,,,,,CP,,,
1158438,N,N,N,N,N,UN,11,,
1158446,,,,,,UN,,,
1158460,,,,,,CP,,16,12
1158463,,,,,,UN,,15,12
1158480,,,,,,UN,,,
1158498,N,N,N,N,N,UN,12,,
1158575,,,,,,TP,,10,12
1158614,,,,,,GP,,12,14
1158655,,,,,,CP,,15,12
1158676,,,,,,OT,,16,15
1158676,,,,,,OT,,16,15
1158696,,,,,,UN,,,
1158712,,,,,,CP,,12,15
1158743,,,,,,CP,,16,--
1158756,,,,,,CP,,16,16
1158773,,,,,,CP,,,
1158810,,,,,,CTP,,12,15
1158812,,,,,,CP,,,
1158820,,,,,,UN,,16,15
1158830,,,,,,CP,,17,16
1158831,,,,,,UN,,12,15
1158858,,,,,,CP,,16,16
1158896,,,,,,CP,,,
1158898,,,,,,UN,,,
1158922,,,,,,GP,,,
1158985,,,,,,GP,,12,12
1159029,,,,,,GP,,,
1159029,,,,,,GP,,,
1159030,,,,,,UN,,12,12
1159117,,,,,,CP,,15,17
1159134,,,,,,UN,,17,17
1159253,,,,,,GP,,12,16
0078796,N,N,N,N,N,UN,,,
0078843,N,N,N,,N,UN,,,
0079130,N,N,N,N,N,UN,,,
0079192,N,N,N,,N,GP,15,,
0079192,N,N,N,,N,GP,15,,
0079412,N,N,N,,N,GP,,,
0079456,N,N,N,,N,VP,,,
1018011,N,N,N,,N,CTP,,,
1018633,N,N,N,N,N,UN,,,
1019827,N,N,N,N,N,UN,,,
1020298,N,N,N,,N,UN,,,
1020493,N,N,N,Y,N,NULL,12,,
1020858,N,Y,N,Y,N,UN,12,,
1021630,N,N,N,N,N,UN,,,
1022614,N,N,N,,N,GP,,,
1022934,N,N,N,,N,UN,,,
1022990,N,N,N,,N,CP,,,
1023326,N,N,N,,N,CAP,,,
1085879,N,N,N,,N,GP,,,
1085902,N,Y,N,N,N,UN,11,,
1087027,N,N,N,,N,UN,,,
1087775,N,N,N,,N,CP,,,
1087803,N,N,N,,N,UN,,,
1087992,N,N,N,,N,UN,,,
1088438,N,N,N,N,N,NULL,,,
1088750,N,N,N,,N,UN,,,
1088900,N,N,N,Y,N,UN,12,,
1089355,N,N,N,,N,GP,,,
1089505,N,N,N,N,N,UN,,,
1089982,N,N,N,,N,UN,,,
1089982,N,N,N,,N,UN,,,
1090074,N,N,N,N,N,UN,11,,
1090082,N,N,N,N,N,NULL,,,
1123537,,,,,,UN,,,
1123999,,,,,,UN,,,
1124047,,,,,,UN,,,
1124054,,,,,,CP,,,
1124134,,,,,,UN,,,
1124237,,,,,,CP,,,
1124239,,,,,,UN,,,
1124239,,,,,,UN,,,
1124877,,,,,,CAP,,,
1125002,,,,,,CTP,,,
1125109,,,,,,UN,,15,16
1125209,,,,,,UN,,14,12
1125235,,,,,,UN,,,
1125285,N,N,N,N,N,UN,11,,
1125934,,,,,,UN,,,
1126645,N,Y,N,N,N,OP,12,,
1127176,,,,,,UN,,,
1127429,N,N,N,N,N,UN,--,,
1128063,,,,,,UN,,,
1128577,N,N,N,Y,N,UN,8,,
1129093,,,,,,CTP,,12,15
1129185,,,,,,UN,,,
1129779,,,,,,UN,,,
1129812,,,,,,UN,,,
1130196,,,,,,UN,,,
1130266,,,,,,CP,,12,16
1130548,,,,,,UN,,,
1130579,,,,,,UN,,,
1130873,,,,,,UN,,,
1130898,,,,,,CP,,16,12
1131125,,,,,,UN,,,
1149370,,,,,,UN,,,
1149641,,,,,,TP,,,
1149808,,,,,,UN,,,
1149818,,,,,,UN,,,
1149836,,,,,,UN,,,
1149848,,,,,,UN,,,
1149849,,,,,,UN,,,
1157349,,,,,,UN,,,
1157366,,,,,,UN,,,
1157376,,,,,,UN,,,
1157378,,,,,,UN,,,
1157386,,,,,,UN,,,
1157393,,,,,,CP,,,
1157427,,,,,,UN,,,
1157432,,,,,,UN,,,
1157442,,,,,,UN,,,
1157486,,,,,,UN,,,
1157488,,,,,,UN,,,
1157501,,,,,,CP,,,
1157528,N,N,N,N,N,UN,12,,
1157539,,,,,,GP,,,
1157541,,,,,,UN,,,
1157563,N,N,N,N,N,OP,12,,
1157576,,,,,,UN,,,
1157609,,,,,,CTP,,,
1157624,,,,,,GP,,,
1157698,,,,,,CP,,,
1157708,,,,,,UN,,,
1157733,,,,,,GP,,,
1157801,,,,,,UN,,,
1157802,,,,,,UN,,,
1157830,,,,,,UN,,12,11
1157839,,,,,,CP,,,
1157971,,,,,,UN,,,
1158029,N,N,N,N,N,UN,12,,
1158055,,,,,,GP,,12,12
1158071,N,N,N,N,N,NULL,8,,
1158073,,,,,,UN,,,
1158096,,,,,,UN,,,
1158132,,,,,,GP,,,
1158182,,,,,,CP,,,
1158226,,,,,,UN,,,
1158242,N,N,N,N,N,NULL,10,,
1158291,N,N,N,N,N,UN,--,,
1158357,,,,,,CP,,,
1158457,,,,,,UN,,16,14
1158514,N,N,N,N,N,UN,12,,
1158520,,,,,,CTP,,,
1158526,,,,,,CP,,12,14
1158543,,,,,,CP,,,
1158556,N,N,N,N,N,UN,9,16,16
1158567,,,,,,UN,,,
1158571,,,,,,CP,,16,16
1158610,,,,,,CP,,,
1158627,,,,,,GP,,,
1158644,,,,,,CP,,17,17
1158644,,,,,,CP,,17,17
1158661,,,,,,GP,,14,15
1158672,,,,,,UN,,,
1158708,,,,,,OT,,,
0078884,N,N,N,,N,UN,,,
0078935,N,N,N,,N,UN,,,
0080608,N,N,N,,N,GP,,,
0080960,N,N,N,,N,GP,,,
0405333,N,N,N,,N,GP,,,
1017630,N,N,N,,N,TUP,,,
1018320,N,Y,Y,N,N,NULL,9,,
1018539,N,N,N,N,N,GP,,,
1019425,N,N,N,N,N,UN,,,
1020405,N,N,N,Y,N,UN,,,
1020652,N,N,N,N,N,NULL,,,
1021524,N,N,N,N,N,UN,,,
1022112,N,N,N,,N,UN,,,
1022761,N,N,N,,N,NULL,,,
1023649,N,N,N,N,N,NULL,,,
1084621,N,N,N,,N,CP,,10,12
1085660,N,N,N,,N,UN,,10,9
1086839,N,N,N,N,N,UN,,,
1087401,N,Y,Y,N,N,UN,9,,
1087982,N,Y,N,,N,UN,,,
1089232,N,N,N,,N,GP,,12,8
1089703,N,N,N,,N,CP,,,
1089912,N,N,N,,N,UN,,,
1090379,N,N,N,N,Y,UN,,,
1090551,N,N,N,N,N,UN,,,
1090903,N,N,N,,N,UN,,--,12
1091010,N,Y,Y,,N,GP,,,
1091349,N,N,N,N,N,UN,,,
1123567,,,,,,UN,,,
1123954,,,,,,UN,,,
1124225,N,N,N,N,Y,UN,10,,
1124299,,,,,,UN,,,
1124700,,,,,,UN,,11,12
1124862,,,,,,CTP,,,
1125483,,,,,,UN,,,
1126242,,,,,,UN,,,
1126342,,,,,,CP,,,
1126400,,,,,,UN,,,
1126440,,,,,,UN,,,
1127642,,,,,,UN,,,
1128111,N,N,N,N,N,UN,12,,
1128181,N,N,N,N,N,UN,15,,
1128262,,,,,,UN,,,
1128336,N,N,N,N,N,UN,9,,
1129873,,,,,,UN,,,
1130987,,,,,,CTP,,,
1149355,,,,,,UN,,11,12
1149427,,,,,,UN,,,
1149446,,,,,,CP,,,
1149506,,,,,,UN,,,
1149766,,,,,,GP,,,
1149802,,,,,,UN,,,
1149805,,,,,,UN,,,
1149811,,,,,,UN,,,
1149813,,,,,,UN,,,
1149814,,,,,,UN,,,
1149834,,,,,,UN,,,
1149843,,,,,,UN,,,
1149877,,,,,,UN,,,
1149959,,,,,,GP,,,
1150120,,,,,,UN,,,
1150189,,,,,,CP,,,
1150217,,,,,,UN,,,
1150295,,,,,,UN,,14,15
1150323,,,,,,UN,,,
1150470,,,,,,CP,,12,12
1150571,,,,,,VP,,,
1150623,,,,,,UN,,,
1150727,,,,,,UN,,,
1150882,,,,,,UN,,,
1150900,,,,,,UN,,,
1150926,,,,,,UN,,,
1150942,,,,,,UN,,,
1150984,,,,,,UN,,,
1151050,,,,,,UN,,,
1151117,,,,,,UN,,,
1151537,,,,,,UN,,5,--
1151640,,,,,,CP,,,
1149856,,,,,,UN,,,
1149858,,,,,,UN,,,
1149888,,,,,,UN,,,
1149914,,,,,,UN,,,
1149990,,,,,,GP,,,
1150021,,,,,,GP,,,
1150030,,,,,,UN,,,
1150100,,,,,,CP,,,
1150292,,,,,,CTP,,,
1150397,,,,,,UN,,,
1150465,,,,,,UN,,14,15
1150528,,,,,,UN,,,
1150563,,,,,,UN,,,
1150653,,,,,,VP,,,
1150716,,,,,,UN,,,
