2018SP,COM,231,04,2013-09-27,KBROOKS,2013-10-14,KBROOKS,2014-03-04,14:00:00.0000000,2014-05-06,14:50:00.0000000,F,MC,,,CLASS
2018SP,COM,231,05,2013-09-27,KBROOKS,2013-10-14,KBROOKS,2014-03-04,14:00:00.0000000,2014-05-06,14:50:00.0000000,T,MC,,,LAB
2018SP,COM,231,05,2013-09-27,KBROOKS,2013-10-14,KBROOKS,2014-03-04,14:00:00.0000000,2014-05-06,14:50:00.0000000,TH,MC,,,LAB
2018SP,COM,231,N1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,M,MC,,,CLASS
2018SP,COM,231,N1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,W,MC,,,CLASS
2018SP,COM,231,N1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,F,MC,,,CLASS
2018SP,DFT,170,01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,T,MC,,,LAB
2018SP,DFT,170,01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,TH,MC,,,LAB
2018SP,WPP,125,01,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,08:00:00.0000000,2014-05-06,08:50:00.0000000,M,MC,003,355,CLASS
2018SP,WPP,125,01,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,08:00:00.0000000,2014-05-06,08:50:00.0000000,W,MC,003,355,CLASS
2018SP,WPP,125,01,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,08:00:00.0000000,2014-05-06,08:50:00.0000000,F,MC,003,355,CLASS
2018SP,SPA,182,H02,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,08:00:00.0000000,2014-05-06,08:50:00.0000000,T,MC,003,355,LAB
2018SP,SPA,182,H02,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,08:00:00.0000000,2014-05-06,08:50:00.0000000,TH,MC,003,355,LAB
2018SP,SPA,111,IN1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OL,NULL,NULL,NULL
2018SP,SPA,112,01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MC,NULL,NULL,NULL
2018SP,SPA,112,H01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-01-06,17:00:00.0000000,2014-03-03,17:50:00.0000000,M,MC,,,CLASS
2018SP,SPA,112,H01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-01-06,17:00:00.0000000,2014-03-03,17:50:00.0000000,W,MC,,,CLASS
2018SP,SPA,112,H01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-01-06,17:00:00.0000000,2014-03-03,17:50:00.0000000,F,MC,,,CLASS
2018SP,SPA,112,H02,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-01-06,17:00:00.0000000,2014-03-03,17:50:00.0000000,T,MC,,,LAB
2018SP,SPA,112,H02,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-01-06,17:00:00.0000000,2014-03-03,17:50:00.0000000,TH,MC,,,LAB
2018SP,SPA,112,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,16:00:00.0000000,2014-05-06,16:50:00.0000000,M,OL,003,355,CLASS
2018SP,SPA,112,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,16:00:00.0000000,2014-05-06,16:50:00.0000000,T,OL,003,355,CLASS
2018SP,SPA,112,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,16:00:00.0000000,2014-05-06,16:50:00.0000000,W,OL,003,355,CLASS
2018SP,SPA,182,H01,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,16:00:00.0000000,2014-05-06,16:50:00.0000000,TH,MC,003,355,LAB
2018SP,DRE,096,IN1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,,OL,OL,LAB
2018SP,DRE,097,W1,2013-09-27,KBROOKS,2014-01-08,KBROOKS,2014-03-04,10:00:00.0000000,2014-05-06,10:50:00.0000000,M,MC,003,355,CLASS
2018SP,DRE,097,W1,2013-09-27,KBROOKS,2014-01-08,KBROOKS,2014-03-04,10:00:00.0000000,2014-05-06,10:50:00.0000000,W,MC,003,355,CLASS
2018SP,DRE,097,W1,2013-09-27,KBROOKS,2014-01-08,KBROOKS,2014-03-04,10:00:00.0000000,2014-05-06,10:50:00.0000000,F,MC,003,355,CLASS
2018SP,DRE,097,IN1,2013-09-27,KBROOKS,2014-01-08,KBROOKS,2014-03-04,10:00:00.0000000,2014-05-06,10:50:00.0000000,T,OL,003,355,LAB
2018SP,DRE,097,IN1,2013-09-27,KBROOKS,2014-01-08,KBROOKS,2014-03-04,10:00:00.0000000,2014-05-06,10:50:00.0000000,TH,OL,003,355,LAB
2018SP,DRE,097,INA1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,12:00:00.0000000,2014-05-06,12:50:00.0000000,M,OL,003,355,CLASS
2018SP,DRE,097,INA1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,12:00:00.0000000,2014-05-06,12:50:00.0000000,W,OL,003,355,CLASS
2018SP,DRE,097,INA1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,12:00:00.0000000,2014-05-06,12:50:00.0000000,F,OL,003,355,CLASS
2018SP,DRE,098,W1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,M,MC,,,CLASS
2018SP,DRE,098,W1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,W,MC,,,CLASS
2018SP,DRE,098,W1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,F,MC,,,CLASS
2018SP,DRE,098,WA2,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,T,MC,,,LAB
2018SP,DRE,098,WA2,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,15:00:00.0000000,2014-05-06,15:50:00.0000000,TH,MC,,,LAB
2018SP,DRE,098,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,17:00:00.0000000,2014-05-06,17:50:00.0000000,M,OL,003,355,CLASS
2018SP,DRE,098,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,17:00:00.0000000,2014-05-06,17:50:00.0000000,T,OL,003,355,CLASS
2018SP,DRE,098,IN1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,17:00:00.0000000,2014-05-06,17:50:00.0000000,W,OL,003,355,CLASS
2018SP,DRE,098,INA1,2013-09-27,KBROOKS,2013-12-20,KBROOKS,2014-03-04,17:00:00.0000000,2014-05-06,17:50:00.0000000,TH,OL,003,355,LAB
2018SP,ECO,251,IN1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-02-04,NULL,2014-04-07,NULL,NULL,OL,OL,OL,CLASS
2018SP,ECO,252,IN1,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,111,01,2013-09-27,KBROOKS,2013-09-27,KBROOKS,2014-04-08,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,111,02,2013-09-30,KLEWIS,2013-09-30,KLEWIS,2013-10-01,08:00:00.0000000,2013-10-02,12:00:00.0000000,T,MC,47,01,CLASS
2018SP,ENG,111,02,2013-09-30,KLEWIS,2013-09-30,KLEWIS,2013-10-01,08:00:00.0000000,2013-10-02,12:00:00.0000000,W,MC,47,01,CLASS
2018SP,ENG,111,03,2013-09-30,KLEWIS,2013-09-30,KLEWIS,2013-10-01,13:00:00.0000000,2013-10-01,19:00:00.0000000,T,MC,47,01,CLASS
2018SP,ENG,111,04,2013-09-30,KLEWIS,2013-09-30,KLEWIS,2013-10-02,13:00:00.0000000,2013-10-02,17:00:00.0000000,W,MC,47,01,CLASS
2018SP,ENG,111,06,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,111,05,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,111,A1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,111,H01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,111,IN1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,111,IN2,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,111,INA1,2013-09-30,SBLEYL,2013-09-30,SBLEYL,2013-10-02,18:00:00.0000000,2013-12-11,20:00:00.0000000,M,OL,05,01,CLASS
2018SP,ENG,111,INA1,2013-09-30,SBLEYL,2013-09-30,SBLEYL,2013-10-02,18:00:00.0000000,2013-12-11,20:00:00.0000000,W,OL,05,01,CLASS
2018SP,ENG,112,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,02,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,03,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,04,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,05,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,06,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,112,IN1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,112,INA1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,125,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,231,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,231,H01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-03-03,NULL,NULL,MC,OL,OL,CLASS
2018SP,ENG,232,IN1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-03-03,NULL,NULL,OL,OL,OL,CLASS
2018SP,ENG,242,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,FOR,123AB,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,FOR,123BB,60,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,FOR,123BB,61,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,MAT,171,IN1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,LAB
2018SP,MAT,172,W1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,MAT,172,W2,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,MAT,272,W1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,MUS,110,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,MUS,110,02,2013-09-30,KBROOKS,2014-01-23,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,MUS,110,IN1,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,CLASS
2018SP,MUS,112,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,PED,110,H01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,PED,110,01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,PED,142,H01,2013-09-30,KBROOKS,2013-09-30,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,PED,142,H02,2013-10-02,KLEWIS,2013-10-02,KLEWIS,2013-09-23,18:00:00.0000000,2013-11-18,22:00:00.0000000,M,MC,37,01,CLASS
2018SP,PHY,251,01,2013-10-02,KLEWIS,2013-10-02,KLEWIS,2013-11-05,18:00:00.0000000,2013-11-05,22:00:00.0000000,T,MC,37,01,CLASS
2018SP,POL,120,IN1,2013-10-02,KLEWIS,2013-10-02,KLEWIS,2013-10-15,18:00:00.0000000,2013-10-16,22:00:00.0000000,T,OL,37,01,CLASS
2018SP,POL,120,IN1,2013-10-02,KLEWIS,2013-10-02,KLEWIS,2013-10-15,18:00:00.0000000,2013-10-16,22:00:00.0000000,W,OL,37,01,CLASS
2018SP,PSY,150,01,2013-10-02,KBROOKS,2013-10-02,KBROOKS,2014-01-06,14:00:00.0000000,2014-05-06,16:50:00.0000000,T,MC,004,409,LAB
2018SP,PSY,150,02,2013-10-02,RHARRISO,2013-10-02,RHARRISO,2013-11-13,19:00:00.0000000,2013-12-20,21:00:00.0000000,W,MC,EDGO,ONLINE,CLASS
2018SP,PSY,150,02,2013-10-02,RHARRISO,2013-10-02,RHARRISO,2013-11-13,19:00:00.0000000,2013-12-20,21:00:00.0000000,F,MC,EDGO,ONLINE,CLASS
2018SP,PSY,150,03,2013-10-02,KBROOKS,2014-01-09,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,17:00:00.0000000,S,MC,033,3311,CLASS
2018SP,PSY,150,IN1,2013-10-03,KLEWIS,2013-10-03,KLEWIS,2013-10-03,17:30:00.0000000,2013-10-11,18:30:00.0000000,TH,OL,47,01,CLASS
2018SP,PSY,150,IN1,2013-10-03,KLEWIS,2013-10-03,KLEWIS,2013-10-03,17:30:00.0000000,2013-10-11,18:30:00.0000000,F,OL,47,01,CLASS
2018SP,PSY,150,INA1,2013-10-03,KLEWIS,2013-10-03,KLEWIS,2013-10-15,18:00:00.0000000,2013-12-03,20:00:00.0000000,T,OL,070,7122,CLASS
2018SP,PSY,241,IN1,2013-10-03,KBROOKS,2013-10-03,KBROOKS,2014-01-06,15:00:00.0000000,2014-01-06,15:50:00.0000000,M,OL,003,309,LAB
2018SP,PSY,275,IN1,2013-10-03,KBROOKS,2013-10-03,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-02,15:00:00.0000000,S,OL,OTH,OFF,LAB
2018SP,PSY,281,01,2013-10-03,KBROOKS,2013-10-03,KBROOKS,2014-05-03,09:00:00.0000000,2014-05-06,16:00:00.0000000,S,MC,OTH,OFF,LAB
2018SP,REL,110,INA1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OL,NULL,NULL,NULL
2018SP,REL,211,01,2013-10-03,KBROOKS,2013-10-03,KBROOKS,2014-01-06,15:00:00.0000000,2014-05-06,15:50:00.0000000,T,MC,030,3041,CLASS
2018SP,REL,212,IN1,2013-10-03,KBROOKS,2013-10-03,KBROOKS,2014-01-06,15:00:00.0000000,2014-05-06,16:50:00.0000000,TH,OL,030,3041,LAB
2018SP,SOC,210,IN1,2013-10-03,KBROOKS,2014-01-07,KBROOKS,2014-01-06,13:00:00.0000000,2014-01-06,13:50:00.0000000,M,OL,030,3051,CLASS
2018SP,SOC,213,IN1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OL,NULL,NULL,NULL
2018SP,SPA,111,01,2013-10-03,RHARRISO,2013-10-03,RHARRISO,2013-10-04,08:30:00.0000000,2013-10-04,13:30:00.0000000,F,MC,015,1551,CLASS
2018SP,HIS,131,H01,2013-10-04,KLEWIS,2013-10-04,KLEWIS,2013-10-07,08:00:00.0000000,2013-10-07,12:00:00.0000000,M,MC,47,01,CLASS
2018SP,HIS,132,01,2013-10-04,KLEWIS,2013-10-04,KLEWIS,2013-10-07,13:00:00.0000000,2013-10-07,17:00:00.0000000,M,MC,47,01,CLASS
2018SP,HIS,132,H01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MC,NULL,NULL,NULL
2018SP,HIS,132,IN1,2013-10-07,RHARRISO,2013-10-07,RHARRISO,2013-10-14,18:00:00.0000000,2013-10-14,22:00:00.0000000,M,OL,13,01,CLASS
2018SP,HOR,116,01,2013-10-07,KBROOKS,2013-10-07,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,HOR,161,01,2013-10-07,KBROOKS,2013-10-07,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,HOR,164,01,2013-10-07,KBROOKS,2013-10-07,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,HUM,110,01,2013-10-07,RHARRISO,2013-10-07,RHARRISO,2013-10-17,08:00:00.0000000,2013-10-18,12:00:00.0000000,TH,MC,030,3011,CLASS
2018SP,HUM,110,01,2013-10-07,RHARRISO,2013-10-07,RHARRISO,2013-10-17,08:00:00.0000000,2013-10-18,12:00:00.0000000,F,MC,030,3011,CLASS
2018SP,HUM,115,IN1,2013-10-07,RHARRISO,2013-10-10,RHARRISO,2013-11-14,08:00:00.0000000,2013-11-15,13:00:00.0000000,TH,OL,030,3011,CLASS
2018SP,HUM,115,IN1,2013-10-07,RHARRISO,2013-10-10,RHARRISO,2013-11-14,08:00:00.0000000,2013-11-15,13:00:00.0000000,F,OL,030,3011,CLASS
2018SP,HUM,120,Y1,2013-10-07,DTHOMASO,2013-10-14,DTHOMASO,2013-10-17,18:30:00.0000000,2013-11-21,20:00:00.0000000,TH,MC,109,01,CLASS
2018SP,HUM,160,H01,2013-10-08,RHARRISO,2013-10-08,RHARRISO,2013-10-08,18:00:00.0000000,2013-10-09,23:00:00.0000000,T,MC,79,02,CLASS
2018SP,HUM,160,H01,2013-10-08,RHARRISO,2013-10-08,RHARRISO,2013-10-08,18:00:00.0000000,2013-10-09,23:00:00.0000000,W,MC,79,02,CLASS
2018SP,HUM,160,IN1,2013-10-08,RHARRISO,2013-10-08,RHARRISO,2013-10-07,18:00:00.0000000,2013-10-18,22:00:00.0000000,M,OL,62,02,CLASS
2018SP,HUM,160,IN1,2013-10-08,RHARRISO,2013-10-08,RHARRISO,2013-10-07,18:00:00.0000000,2013-10-18,22:00:00.0000000,W,OL,62,02,CLASS
2018SP,HUM,160,IN1,2013-10-08,RHARRISO,2013-10-08,RHARRISO,2013-10-07,18:00:00.0000000,2013-10-18,22:00:00.0000000,F,OL,62,02,CLASS
2018SP,HUM,220,01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MC,NULL,NULL,NULL
2018SP,HUM,220,IN1,2013-10-09,KBROOKS,2013-10-09,KBROOKS,2014-01-06,09:30:00.0000000,2014-05-06,10:20:00.0000000,T,OL,030,3039,CLASS
2018SP,HUM,220,IN1,2013-10-09,KBROOKS,2013-10-09,KBROOKS,2014-01-06,09:30:00.0000000,2014-05-06,10:20:00.0000000,TH,OL,030,3039,CLASS
2018SP,MAT,110,IN1,2013-10-09,KBROOKS,2013-10-09,KBROOKS,2014-01-06,10:30:00.0000000,2014-05-06,11:50:00.0000000,T,,030,3039,LAB
2018SP,MAT,110,IN1,2013-10-09,KBROOKS,2013-10-09,KBROOKS,2014-01-06,10:30:00.0000000,2014-05-06,11:50:00.0000000,TH,,030,3039,LAB
2018SP,MAT,110,H01,2013-10-09,KBROOKS,2013-10-10,KBROOKS,2014-01-06,08:00:00.0000000,2014-05-06,08:50:00.0000000,M,MC,030,3039,CLASS
2018SP,MAT,110,H01,2013-10-09,KBROOKS,2013-10-10,KBROOKS,2014-01-06,08:00:00.0000000,2014-05-06,08:50:00.0000000,W,MC,030,3039,CLASS
2018SP,MAT,143,W1,2013-10-09,KBROOKS,2013-10-10,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,09:50:00.0000000,M,MC,030,3039,LAB
2018SP,MAT,143,02,2013-10-10,RHARRISO,2013-10-10,RHARRISO,2013-10-04,18:00:00.0000000,2013-10-04,22:00:00.0000000,F,MC,015,1510,CLASS
2018SP,MAT,143,IN1,2013-10-10,RHARRISO,2013-10-10,RHARRISO,2013-10-04,08:00:00.0000000,2013-10-04,12:00:00.0000000,F,OL,015,1510,CLASS
2018SP,MAT,143,INA1,2013-10-10,RHARRISO,2013-10-10,RHARRISO,2013-10-04,13:00:00.0000000,2013-10-04,17:00:00.0000000,F,OL,015,1510,CLASS
2018SP,MAT,152,W1,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,17:00:00.0000000,2014-05-06,18:15:00.0000000,T,MC,030,3021,CLASS
2018SP,MAT,152,W1,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,17:00:00.0000000,2014-05-06,18:15:00.0000000,TH,MC,030,3021,CLASS
2018SP,MAT,152,IN1,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,18:30:00.0000000,2014-05-06,21:20:00.0000000,T,OL,030,3021,LAB
2018SP,MAT,171,W1,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,18:30:00.0000000,2014-05-06,21:20:00.0000000,TH,MC,030,3021,LAB
2018SP,MAT,171,W2,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,10:00:00.0000000,2014-05-06,10:50:00.0000000,M,MC,030,3039,LAB
2018SP,FOR,271BB,60,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,10:50:00.0000000,W,MC,030,3039,LAB
2018SP,FOR,271BB,N61,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,CLASS
2018SP,FOR,275,01,2013-10-10,KBROOKS,2013-11-12,KBROOKS,2014-01-06,08:00:00.0000000,2014-05-06,08:50:00.0000000,M,MC,070,7220,LAB
2018SP,FOR,275,02,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,08:00:00.0000000,2014-05-06,11:50:00.0000000,W,MC,070,7220,LAB
2018SP,FOR,285AB,01,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,14:00:00.0000000,2014-05-06,16:50:00.0000000,W,MC,070,7220,LAB
2018SP,FOR,285BB,60,2013-10-10,KBROOKS,2013-11-12,KBROOKS,2014-01-06,13:00:00.0000000,2014-05-06,16:50:00.0000000,TH,MC,070,7220,LAB
2018SP,FOR,285BB,61,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,13:00:00.0000000,2014-05-06,15:50:00.0000000,M,MC,070,7220,LAB
2018SP,FOR,285BB,61,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,13:00:00.0000000,2014-05-06,15:50:00.0000000,T,MC,070,7220,LAB
2018SP,FOR,285BB,61,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,13:00:00.0000000,2014-05-06,15:50:00.0000000,TH,MC,070,7220,LAB
2018SP,FWL,126AB,01,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,11:50:00.0000000,TH,MC,070,7220,LAB
2018SP,FWL,126BB,60,2013-10-10,KBROOKS,2013-10-10,KBROOKS,2014-01-06,14:00:00.0000000,2014-05-06,16:50:00.0000000,W,MC,070,7220,LAB
2018SP,FWL,126BB,61,2013-10-11,KBROOKS,2014-04-09,KBROOKS,2014-01-06,08:30:00.0000000,2014-05-06,10:50:00.0000000,T,MC,032,3202,CLASS
2018SP,FWL,126BB,61,2013-10-11,KBROOKS,2014-04-09,KBROOKS,2014-01-06,08:30:00.0000000,2014-05-06,10:50:00.0000000,TH,MC,032,3202,CLASS
2018SP,FWL,126BB,N62,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,15:50:00.0000000,M,MC,032,3208,LAB
2018SP,FWL,126BB,N62,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,15:50:00.0000000,W,MC,032,3208,LAB
2018SP,FWL,126BB,N62,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-01-06,09:00:00.0000000,2014-05-06,15:50:00.0000000,F,MC,032,3208,LAB
2018SP,FWL,142,IN1,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,OL,OL,OL,LAB
2018SP,FWL,212,01,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-01-06,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,FWL,222AB,01,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-02-04,NULL,2014-04-07,NULL,NULL,MC,OL,OL,LAB
2018SP,FWL,222BB,60,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-03-04,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,FWL,222BB,62,2013-10-11,KBROOKS,2013-10-11,KBROOKS,2014-04-08,NULL,2014-05-06,NULL,NULL,MC,OL,OL,LAB
2018SP,FWL,222BB,N61,2013-10-14,RHARRISO,2013-10-14,RHARRISO,2013-10-14,08:30:00.0000000,2013-10-14,11:30:00.0000000,M,MC,85,01,CLASS
2018SP,FWL,242AB,N1,2013-10-14,RHARRISO,2013-10-14,RHARRISO,2013-10-14,12:30:00.0000000,2013-10-14,15:30:00.0000000,M,MC,85,01,CLASS
2018SP,FWL,242BB,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MC,NULL,NULL,NULL
